instrument,entry_time,exit_time,direction,entry_price,exit_price,sl_price,units,risk_gbp,pnl,exit_reason,equity_after
GBP_USD,2026-01-29 04:00:00+00:00,2026-01-29 15:00:00+00:00,SHORT,1.38392,1.38229,1.38229,122699,200.0,156.2495,TRAIL_SL,185964.1031
USD_JPY,2026-01-29 07:00:00+00:00,2026-01-30 02:00:00+00:00,SHORT,153.311,153.80783,153.80783,78996,200.0,-199.3538,SL,185764.7493
NAS100_USD,2026-01-29 11:00:00+00:00,2026-01-29 14:00:00+00:00,SHORT,26098.6,25949.74519,25949.74519,2,200.0,232.5856,TRAIL_SL,185997.3349
SPX500_USD,2026-01-29 11:00:00+00:00,2026-01-29 14:00:00+00:00,SHORT,6997.4,6980.45157,6980.45157,15,200.0,198.6144,TRAIL_SL,186195.9493
EUR_USD,2026-01-29 12:00:00+00:00,2026-01-30 12:00:00+00:00,SHORT,1.19613,1.19194,1.1993,63091,200.0,206.5244,MAX_BARS,186402.4737
DE30_EUR,2026-01-30 05:00:00+00:00,2026-01-30 08:00:00+00:00,LONG,24448.6,24334.66846,24334.66846,2,200.0,-194.7548,SL,186207.7189
GBP_USD,2026-01-30 07:00:00+00:00,2026-01-30 20:00:00+00:00,SHORT,1.37695,1.36832,1.37438,77821,200.0,524.6838,FRIDAY_CLOSE,186732.4027
USD_CHF,2026-01-30 07:00:00+00:00,2026-01-30 20:00:00+00:00,LONG,0.76744,0.77304,0.76805,322073,200.0,1822.7639,FRIDAY_CLOSE,188555.1666
USD_JPY,2026-01-30 07:00:00+00:00,2026-01-30 14:00:00+00:00,LONG,153.809,154.466,153.88081,548323,200.0,1822.0444,EXIT_MODEL,190377.211
AUD_USD,2026-01-30 08:00:00+00:00,2026-01-30 20:00:00+00:00,SHORT,0.70046,0.69632,0.70364,62893,200.0,203.4195,FRIDAY_CLOSE,190580.6305
NAS100_USD,2026-01-30 11:00:00+00:00,2026-01-30 20:00:00+00:00,SHORT,25772.6,25575.8,25932.16138,2,200.0,307.5,EOD,190888.1305
AUD_USD,2026-02-01 22:00:00+00:00,2026-02-02 22:00:00+00:00,LONG,0.69408,0.69488,0.69061,57637,200.0,36.0231,MAX_BARS,190924.1536
EUR_USD,2026-02-01 22:00:00+00:00,2026-02-02 13:00:00+00:00,LONG,1.18505,1.18188,1.18188,63091,200.0,-156.2488,SL,190767.9048
USD_CHF,2026-02-01 22:00:00+00:00,2026-02-02 10:00:00+00:00,SHORT,0.77367,0.77608,0.77608,82182,200.0,-199.378,SL,190568.5268
GBP_USD,2026-02-01 22:00:00+00:00,2026-02-02 22:00:00+00:00,SHORT,1.36862,1.36656,1.37234,53763,200.0,86.5248,MAX_BARS,190655.0516
USD_JPY,2026-02-02 03:00:00+00:00,2026-02-02 15:00:00+00:00,LONG,154.978,155.668,155.01481,1077815,200.0,3732.3641,EXIT_MODEL,194387.4157
DE30_EUR,2026-02-02 05:00:00+00:00,2026-02-02 09:00:00+00:00,LONG,24298.6,24604.1,24400.59162,2,200.0,522.2222,EXIT_MODEL,194909.6379
SPX500_USD,2026-02-02 06:00:00+00:00,2026-02-02 15:00:00+00:00,LONG,6854.6,6974.4,6895.01926,6,200.0,561.5625,EXIT_MODEL,195471.2004
NAS100_USD,2026-02-02 10:00:00+00:00,2026-02-02 17:00:00+00:00,LONG,25310.4,25827.1,25457.76331,2,200.0,807.3437,EXIT_MODEL,196278.5441
USD_JPY,2026-02-03 00:00:00+00:00,2026-02-03 11:00:00+00:00,LONG,155.47,155.952,155.48723,2309943,200.0,5577.6002,EXIT_MODEL,201856.1443
AUD_USD,2026-02-03 00:00:00+00:00,2026-02-03 03:00:00+00:00,LONG,0.69684,0.69873,0.69873,105820,200.0,156.2498,TRAIL_SL,202012.3941
GBP_USD,2026-02-03 06:00:00+00:00,2026-02-03 11:00:00+00:00,SHORT,1.36933,1.36508,1.36929,5000000,200.0,16601.5625,EXIT_MODEL,218613.9566
DE30_EUR,2026-02-03 08:00:00+00:00,2026-02-03 13:00:00+00:00,SHORT,25098.6,24830.6,24999.32442,2,200.0,458.1197,EXIT_MODEL,219072.0763
USD_CHF,2026-02-03 09:00:00+00:00,2026-02-04 04:00:00+00:00,SHORT,0.77888,0.7748,0.77855,604222,200.0,2485.7481,EXIT_MODEL,221557.8244
