instrument,entry_time,exit_time,direction,entry_price,exit_price,sl_price,units,risk_gbp,pnl,exit_reason,equity_after
DE30_EUR,2026-02-02 05:00:00+00:00,2026-02-02 09:00:00+00:00,LONG,24298.6,24604.1,24400.59162,2,200.0,522.2222,EXIT_MODEL,172661.4595
SPX500_USD,2026-02-02 06:00:00+00:00,2026-02-02 15:00:00+00:00,LONG,6854.6,6974.4,6895.01926,5,200.0,467.9687,EXIT_MODEL,173129.4282
NAS100_USD,2026-02-02 10:00:00+00:00,2026-02-02 17:00:00+00:00,LONG,25310.4,25827.1,25457.76331,2,200.0,807.3437,EXIT_MODEL,173936.7719
USD_JPY,2026-02-03 00:00:00+00:00,2026-02-03 11:00:00+00:00,LONG,155.47,155.952,155.48723,2309943,200.0,5577.6002,EXIT_MODEL,179514.3721
AUD_USD,2026-02-03 00:00:00+00:00,2026-02-03 03:00:00+00:00,LONG,0.69684,0.69873,0.69873,105820,200.0,156.2498,TRAIL_SL,179670.6219
GBP_USD,2026-02-03 06:00:00+00:00,2026-02-03 11:00:00+00:00,SHORT,1.36933,1.36508,1.36929,5000000,200.0,16601.5625,EXIT_MODEL,196272.1844
DE30_EUR,2026-02-03 08:00:00+00:00,2026-02-03 13:00:00+00:00,SHORT,25098.6,24830.6,24999.32442,2,200.0,458.1197,EXIT_MODEL,196730.3041
USD_CHF,2026-02-03 09:00:00+00:00,2026-02-04 04:00:00+00:00,SHORT,0.77888,0.7748,0.77855,604222,200.0,2485.7481,EXIT_MODEL,199216.0522
EUR_USD,2026-02-03 10:00:00+00:00,2026-02-04 04:00:00+00:00,LONG,1.17871,1.18355,1.17905,588235,200.0,2224.2636,EXIT_MODEL,201440.3158
NAS100_USD,2026-02-03 11:00:00+00:00,2026-02-03 14:00:00+00:00,SHORT,25856.5,25760.51456,25760.51456,2,200.0,149.9773,TRAIL_SL,201590.2931
SPX500_USD,2026-02-03 11:00:00+00:00,2026-02-03 16:00:00+00:00,SHORT,6992.0,6934.0,6974.56259,5,200.0,226.5625,EXIT_MODEL,201816.8556
GBP_USD,2026-02-04 04:00:00+00:00,2026-02-04 16:00:00+00:00,SHORT,1.3716,1.36574,1.36977,109290,200.0,500.3433,EXIT_MODEL,202317.1989
USD_CHF,2026-02-04 04:00:00+00:00,2026-02-05 03:00:00+00:00,LONG,0.7748,0.778,0.77488,2479360,200.0,7967.0951,EXIT_MODEL,210284.294
EUR_USD,2026-02-04 04:00:00+00:00,2026-02-05 02:00:00+00:00,SHORT,1.18355,1.17856,1.18242,176991,200.0,689.9884,EXIT_MODEL,210974.2824
DE30_EUR,2026-02-04 05:00:00+00:00,2026-02-04 15:00:00+00:00,SHORT,24810.6,24703.0,24910.64804,2,200.0,183.9316,EOD,211158.214
AUD_USD,2026-02-04 05:00:00+00:00,2026-02-05 02:00:00+00:00,SHORT,0.7029,0.69918,0.69918,53763,200.0,156.2487,TRAIL_SL,211314.4627
NAS100_USD,2026-02-04 06:00:00+00:00,2026-02-04 16:00:00+00:00,SHORT,25387.6,24952.2,25219.0501,2,200.0,680.3125,EXIT_MODEL,211994.7752
SPX500_USD,2026-02-04 07:00:00+00:00,2026-02-04 16:00:00+00:00,SHORT,6941.2,6893.4,6938.88933,5,200.0,186.7188,EXIT_MODEL,212181.494
USD_CHF,2026-02-05 04:00:00+00:00,2026-02-05 13:00:00+00:00,SHORT,0.77825,0.77474,0.77738,229002,200.0,810.5512,EXIT_MODEL,212992.0452
DE30_EUR,2026-02-05 04:00:00+00:00,2026-02-05 13:00:00+00:00,SHORT,24632.5,24351.3,24560.71835,2,200.0,480.6838,EXIT_MODEL,213472.729
AUD_USD,2026-02-05 06:00:00+00:00,2026-02-05 23:00:00+00:00,SHORT,0.69776,0.69158,0.69461,63492,200.0,306.5473,EXIT_MODEL,213779.2763
SPX500_USD,2026-02-05 06:00:00+00:00,2026-02-05 15:00:00+00:00,SHORT,6895.6,6799.8,6869.45081,5,200.0,374.2188,EXIT_MODEL,214153.4951
GBP_USD,2026-02-05 07:00:00+00:00,2026-02-05 09:00:00+00:00,SHORT,1.36202,1.35658,1.36043,125786,200.0,534.5905,EXIT_MODEL,214688.0856
USD_JPY,2026-02-05 09:00:00+00:00,2026-02-05 13:00:00+00:00,SHORT,157.329,156.596,156.98221,116140,200.0,424.7126,EXIT_MODEL,215112.7982
EUR_USD,2026-02-05 09:00:00+00:00,2026-02-06 09:00:00+00:00,LONG,1.17808,1.1792,1.1763,112360,200.0,98.315,MAX_BARS,215211.1132
NAS100_USD,2026-02-05 09:00:00+00:00,2026-02-05 15:00:00+00:00,SHORT,24948.2,24553.4,24881.53554,2,200.0,616.875,EXIT_MODEL,215827.9882
USD_JPY,2026-02-06 00:00:00+00:00,2026-02-06 12:00:00+00:00,LONG,156.653,157.082,156.66081,5134849,200.0,10955.9131,EXIT_MODEL,226783.9013
DE30_EUR,2026-02-06 04:00:00+00:00,2026-02-06 15:00:00+00:00,LONG,24439.8,24731.5,24464.89469,2,200.0,498.6325,EOD,227282.5338
USD_CHF,2026-02-06 08:00:00+00:00,2026-02-06 14:00:00+00:00,SHORT,0.77844,0.77566,0.7784,4982016,200.0,13949.8182,EXIT_MODEL,241232.352
EUR_USD,2026-02-06 11:00:00+00:00,2026-02-06 20:00:00+00:00,LONG,1.17902,1.18222,1.17912,2000000,200.0,5000.0,FRIDAY_CLOSE,246232.352
USD_CHF,2026-02-08 22:00:00+00:00,2026-02-09 08:00:00+00:00,SHORT,0.77626,0.77238,0.77509,169848,200.0,666.5783,EXIT_MODEL,246898.9303
USD_JPY,2026-02-08 22:00:00+00:00,2026-02-09 01:00:00+00:00,SHORT,157.412,156.632,157.05469,112780,200.0,438.7693,EXIT_MODEL,247337.6996
GBP_USD,2026-02-08 22:00:00+00:00,2026-02-09 15:00:00+00:00,LONG,1.36029,1.36778,1.36387,55866,200.0,326.9034,EXIT_MODEL,247664.603
AUD_USD,2026-02-08 22:00:00+00:00,2026-02-09 14:00:00+00:00,LONG,0.70168,0.70804,0.70549,52493,200.0,260.8246,EXIT_MODEL,247925.4276
DE30_EUR,2026-02-09 07:00:00+00:00,2026-02-09 15:00:00+00:00,LONG,24819.0,24995.5,24837.01601,2,200.0,301.7094,EOD,248227.137
USD_JPY,2026-02-09 09:00:00+00:00,2026-02-09 14:00:00+00:00,SHORT,156.644,155.607,156.17377,85279,200.0,443.9988,EXIT_MODEL,248671.1358
SPX500_USD,2026-02-09 10:00:00+00:00,2026-02-09 16:00:00+00:00,LONG,6919.0,6980.7,6925.6248,5,200.0,241.0156,EXIT_MODEL,248912.1514
NAS100_USD,2026-02-09 10:00:00+00:00,2026-02-09 19:00:00+00:00,LONG,24968.2,25330.0,25023.10098,2,200.0,565.3125,EXIT_MODEL,249477.4639
EUR_USD,2026-02-09 10:00:00+00:00,2026-02-09 14:00:00+00:00,LONG,1.186,1.19184,1.18843,82305,200.0,375.5166,EXIT_MODEL,249852.9805
GBP_USD,2026-02-10 02:00:00+00:00,2026-02-10 23:00:00+00:00,SHORT,1.36932,1.3633,1.3678,131579,200.0,618.8325,EXIT_MODEL,250471.813
DE30_EUR,2026-02-10 03:00:00+00:00,2026-02-10 15:00:00+00:00,LONG,25000.0,25017.0,24919.96295,2,200.0,29.0598,EOD,250500.8728
USD_CHF,2026-02-10 06:00:00+00:00,2026-02-10 14:00:00+00:00,SHORT,0.76748,0.76352,0.76632,169375,200.0,686.3002,EXIT_MODEL,251187.173
EUR_USD,2026-02-10 06:00:00+00:00,2026-02-11 00:00:00+00:00,LONG,1.19031,1.18866,1.18866,121212,200.0,-156.2498,SL,251030.9232
USD_JPY,2026-02-10 06:00:00+00:00,2026-02-10 14:00:00+00:00,SHORT,155.41,154.389,154.9398,84613,200.0,437.1561,EXIT_MODEL,251468.0793
AUD_USD,2026-02-10 06:00:00+00:00,2026-02-11 01:00:00+00:00,LONG,0.70684,0.70951,0.70738,370370,200.0,772.5687,EXIT_MODEL,252240.648
NAS100_USD,2026-02-10 11:00:00+00:00,2026-02-10 20:00:00+00:00,SHORT,25300.8,25151.0,25402.19,2,200.0,234.0625,EOD,252474.7105
SPX500_USD,2026-02-10 11:00:00+00:00,2026-02-10 20:00:00+00:00,SHORT,6976.6,6946.9,6995.03573,5,200.0,116.0156,EOD,252590.7261
DE30_EUR,2026-02-11 03:00:00+00:00,2026-02-11 08:00:00+00:00,SHORT,25052.0,24901.5,25013.59404,2,200.0,257.265,EXIT_MODEL,252847.9911
USD_CHF,2026-02-11 05:00:00+00:00,2026-02-11 13:00:00+00:00,LONG,0.76552,0.76753,0.76753,97499,200.0,199.4761,TRAIL_SL,253047.4672
EUR_USD,2026-02-11 10:00:00+00:00,2026-02-11 13:00:00+00:00,SHORT,1.19219,1.18952,1.18952,74906,200.0,156.2492,TRAIL_SL,253203.7164
GBP_USD,2026-02-11 10:00:00+00:00,2026-02-11 13:00:00+00:00,SHORT,1.37066,1.36813,1.36813,79051,200.0,156.2492,TRAIL_SL,253359.9656
NAS100_USD,2026-02-11 11:00:00+00:00,2026-02-11 13:00:00+00:00,LONG,25141.0,25197.64895,25197.64895,2,200.0,88.514,TRAIL_SL,253448.4796
SPX500_USD,2026-02-11 13:00:00+00:00,2026-02-11 15:00:00+00:00,SHORT,6990.0,6949.0,6987.89845,5,200.0,160.1562,EXIT_MODEL,253608.6358
AUD_USD,2026-02-12 00:00:00+00:00,2026-02-12 16:00:00+00:00,SHORT,0.71362,0.71267,0.71267,210526,200.0,156.2498,TRAIL_SL,253764.8856
USD_CHF,2026-02-12 04:00:00+00:00,2026-02-12 11:00:00+00:00,SHORT,0.77144,0.76691,0.77047,203597,200.0,939.5399,EXIT_MODEL,254704.4255
DE30_EUR,2026-02-12 04:00:00+00:00,2026-02-12 09:00:00+00:00,LONG,24976.6,25205.0,25069.22671,2,200.0,390.4274,EXIT_MODEL,255094.8529
GBP_USD,2026-02-12 05:00:00+00:00,2026-02-12 14:00:00+00:00,LONG,1.36219,1.36647,1.36235,1250000,200.0,4179.6875,EXIT_MODEL,259274.5404
EUR_USD,2026-02-12 06:00:00+00:00,2026-02-13 06:00:00+00:00,LONG,1.18606,1.18561,1.18409,101523,200.0,-35.6917,MAX_BARS,259238.8487
SPX500_USD,2026-02-12 11:00:00+00:00,2026-02-12 15:00:00+00:00,SHORT,6968.8,6945.69185,6945.69185,5,200.0,90.2662,TRAIL_SL,259329.1149
NAS100_USD,2026-02-12 11:00:00+00:00,2026-02-12 15:00:00+00:00,SHORT,25300.2,25131.44237,25131.44237,2,200.0,263.6838,TRAIL_SL,259592.7987
USD_JPY,2026-02-13 00:00:00+00:00,2026-02-13 08:00:00+00:00,LONG,152.766,153.583,152.98025,182535,200.0,758.6039,EXIT_MODEL,260351.4026
AUD_USD,2026-02-13 01:00:00+00:00,2026-02-13 11:00:00+00:00,SHORT,0.7087,0.70504,0.708,285714,200.0,816.9635,EXIT_MODEL,261168.3661
DE30_EUR,2026-02-13 04:00:00+00:00,2026-02-13 15:00:00+00:00,SHORT,24944.0,24901.0,25046.09028,2,200.0,73.5043,EOD,261241.8704
GBP_USD,2026-02-13 05:00:00+00:00,2026-02-13 20:00:00+00:00,LONG,1.3604,1.36566,1.36207,119760,200.0,492.1388,FRIDAY_CLOSE,261734.0092
USD_CHF,2026-02-13 07:00:00+00:00,2026-02-13 20:00:00+00:00,SHORT,0.77056,0.76784,0.77212,126451,200.0,349.9536,FRIDAY_CLOSE,262083.9628
EUR_USD,2026-02-13 10:00:00+00:00,2026-02-13 20:00:00+00:00,LONG,1.18574,1.18745,1.1843,138889,200.0,185.547,FRIDAY_CLOSE,262269.5098
NAS100_USD,2026-02-13 10:00:00+00:00,2026-02-13 14:00:00+00:00,LONG,24663.0,24525.72525,24525.72525,2,200.0,-200.0,SL,262069.5098
SPX500_USD,2026-02-13 11:00:00+00:00,2026-02-13 20:00:00+00:00,LONG,6822.2,6836.9,6793.96203,5,200.0,57.4219,EOD,262126.9317
EUR_USD,2026-02-15 22:00:00+00:00,2026-02-16 22:00:00+00:00,SHORT,1.18708,1.18506,1.18882,114943,200.0,181.3944,MAX_BARS,262308.3261
USD_JPY,2026-02-15 22:00:00+00:00,2026-02-16 09:00:00+00:00,LONG,152.676,153.572,153.06831,99628,200.0,454.1166,EXIT_MODEL,262762.4427
AUD_USD,2026-02-15 22:00:00+00:00,2026-02-16 22:00:00+00:00,LONG,0.70666,0.70728,0.70428,84034,200.0,40.704,MAX_BARS,262803.1467
USD_CHF,2026-02-15 22:00:00+00:00,2026-02-16 22:00:00+00:00,LONG,0.76748,0.76949,0.76589,123569,200.0,252.1695,MAX_BARS,263055.3162
GBP_USD,2026-02-15 22:00:00+00:00,2026-02-16 22:00:00+00:00,LONG,1.36458,1.3631,1.36198,76923,200.0,-88.9422,MAX_BARS,262966.374
DE30_EUR,2026-02-16 04:00:00+00:00,2026-02-16 15:00:00+00:00,SHORT,24955.0,24827.0,25048.3812,2,200.0,218.8034,EOD,263185.1774
NAS100_USD,2026-02-16 08:00:00+00:00,2026-02-16 23:00:00+00:00,SHORT,24833.4,24757.8,24952.70737,2,200.0,118.125,EOD,263303.3024
USD_JPY,2026-02-16 09:00:00+00:00,2026-02-17 04:00:00+00:00,SHORT,153.572,153.088,153.55202,1967689,200.0,4860.1615,EXIT_MODEL,268163.4639
DE30_EUR,2026-02-17 03:00:00+00:00,2026-02-17 13:00:00+00:00,LONG,24740.6,24745.32677,24745.32677,2,200.0,8.0799,TRAIL_SL,268171.5438
USD_CHF,2026-02-17 04:00:00+00:00,2026-02-17 14:00:00+00:00,LONG,0.76936,0.77195,0.77016,246195,200.0,645.327,EXIT_MODEL,268816.8708
GBP_USD,2026-02-17 05:00:00+00:00,2026-02-17 07:00:00+00:00,SHORT,1.36074,1.35861,1.35861,93897,200.0,156.2505,TRAIL_SL,268973.1213
USD_JPY,2026-02-17 05:00:00+00:00,2026-02-17 15:00:00+00:00,LONG,152.956,153.799,153.41642,85046,200.0,364.1816,EXIT_MODEL,269337.3029
AUD_USD,2026-02-17 08:00:00+00:00,2026-02-17 14:00:00+00:00,SHORT,0.70674,0.70577,0.70577,206186,200.0,156.2503,TRAIL_SL,269493.5532
EUR_USD,2026-02-17 09:00:00+00:00,2026-02-17 15:00:00+00:00,SHORT,1.18466,1.18108,1.1834,158730,200.0,443.948,EXIT_MODEL,269937.5012
SPX500_USD,2026-02-17 12:00:00+00:00,2026-02-17 15:00:00+00:00,LONG,6807.2,6783.2974,6783.2974,5,200.0,-93.3695,SL,269844.1317
NAS100_USD,2026-02-17 12:00:00+00:00,2026-02-17 15:00:00+00:00,LONG,24525.0,24406.6821,24406.6821,2,200.0,-184.8717,SL,269659.26
USD_CHF,2026-02-18 00:00:00+00:00,2026-02-18 20:00:00+00:00,LONG,0.7702,0.77308,0.77054,579915,200.0,1687.8056,EXIT_MODEL,271347.0656
USD_JPY,2026-02-18 00:00:00+00:00,2026-02-18 14:00:00+00:00,LONG,153.232,153.96636,153.96636,53417,200.0,199.0457,TRAIL_SL,271546.1113
DE30_EUR,2026-02-18 05:00:00+00:00,2026-02-18 10:00:00+00:00,LONG,25081.6,25255.6,25117.32345,2,200.0,297.4359,EXIT_MODEL,271843.5472
GBP_USD,2026-02-18 06:00:00+00:00,2026-02-18 18:00:00+00:00,SHORT,1.35642,1.35139,1.3545,104167,200.0,409.3438,EXIT_MODEL,272252.891
AUD_USD,2026-02-18 06:00:00+00:00,2026-02-18 19:00:00+00:00,SHORT,0.7071,0.7038,0.70572,144928,200.0,373.6425,EXIT_MODEL,272626.5335
EUR_USD,2026-02-18 09:00:00+00:00,2026-02-18 18:00:00+00:00,SHORT,1.18361,1.17906,1.18159,99010,200.0,351.9496,EXIT_MODEL,272978.4831
NAS100_USD,2026-02-18 11:00:00+00:00,2026-02-18 14:00:00+00:00,LONG,24842.6,24732.38503,24732.38503,2,200.0,-172.2109,SL,272806.2722
SPX500_USD,2026-02-18 13:00:00+00:00,2026-02-18 20:00:00+00:00,LONG,6861.8,6883.4,6836.79367,5,200.0,84.375,EOD,272890.6472
USD_CHF,2026-02-19 01:00:00+00:00,2026-02-19 12:00:00+00:00,LONG,0.77218,0.7751,0.7727,380150,200.0,1118.8456,EXIT_MODEL,274009.4928
DE30_EUR,2026-02-19 04:00:00+00:00,2026-02-19 12:00:00+00:00,SHORT,25241.3,25062.0,25201.7013,2,200.0,306.4957,EXIT_MODEL,274315.9885
USD_JPY,2026-02-19 05:00:00+00:00,2026-02-19 08:00:00+00:00,SHORT,155.305,154.816,155.27924,1543404,200.0,3808.5764,EXIT_MODEL,278124.5649
NAS100_USD,2026-02-19 06:00:00+00:00,2026-02-19 17:00:00+00:00,SHORT,24963.2,24728.0,24950.71001,2,200.0,367.5,EXIT_MODEL,278492.0649
GBP_USD,2026-02-19 06:00:00+00:00,2026-02-19 14:00:00+00:00,SHORT,1.35,1.34454,1.34773,88106,200.0,375.8272,EXIT_MODEL,278867.8921
AUD_USD,2026-02-19 06:00:00+00:00,2026-02-19 14:00:00+00:00,SHORT,0.70671,0.70353,0.70581,222222,200.0,552.0828,EXIT_MODEL,279419.9749
SPX500_USD,2026-02-19 06:00:00+00:00,2026-02-19 17:00:00+00:00,SHORT,6893.6,6844.9,6889.759,5,200.0,190.2344,EXIT_MODEL,279610.2093
EUR_USD,2026-02-19 07:00:00+00:00,2026-02-19 14:00:00+00:00,SHORT,1.18006,1.17519,1.17785,90498,200.0,344.3166,EXIT_MODEL,279954.5259
GBP_USD,2026-02-20 01:00:00+00:00,2026-02-20 15:00:00+00:00,LONG,1.3447,1.35007,1.34604,149254,200.0,626.1672,EXIT_MODEL,280580.6931
AUD_USD,2026-02-20 02:00:00+00:00,2026-02-20 15:00:00+00:00,LONG,0.70218,0.70574,0.70574,56180,200.0,156.2506,TRAIL_SL,280736.9437
DE30_EUR,2026-02-20 06:00:00+00:00,2026-02-20 08:00:00+00:00,LONG,25091.6,25025.21818,25025.21818,2,200.0,-113.4732,SL,280623.4705
USD_JPY,2026-02-20 07:00:00+00:00,2026-02-20 15:00:00+00:00,SHORT,155.499,155.34503,155.34503,258542,200.0,200.1981,TRAIL_SL,280823.6686
EUR_USD,2026-02-20 07:00:00+00:00,2026-02-20 15:00:00+00:00,LONG,1.17514,1.1759,1.1759,263158,200.0,156.2501,TRAIL_SL,280979.9187
USD_CHF,2026-02-20 07:00:00+00:00,2026-02-20 20:00:00+00:00,SHORT,0.77626,0.77512,0.77739,175861,200.0,202.067,FRIDAY_CLOSE,281181.9857
NAS100_USD,2026-02-20 13:00:00+00:00,2026-02-20 15:00:00+00:00,LONG,24717.0,24857.53908,24857.53908,2,200.0,219.5923,TRAIL_SL,281401.578
SPX500_USD,2026-02-20 13:00:00+00:00,2026-02-20 15:00:00+00:00,LONG,6849.8,6864.71838,6864.71838,5,200.0,58.2749,TRAIL_SL,281459.8529
GBP_USD,2026-02-22 22:00:00+00:00,2026-02-23 22:00:00+00:00,LONG,1.34936,1.34912,1.34635,66445,200.0,-12.4584,MAX_BARS,281447.3945
EUR_USD,2026-02-22 22:00:00+00:00,2026-02-23 22:00:00+00:00,LONG,1.17946,1.17874,1.17719,88106,200.0,-49.5596,MAX_BARS,281397.8349
AUD_USD,2026-02-22 22:00:00+00:00,2026-02-22 23:00:00+00:00,LONG,0.70813,0.70817,0.70817,5000000,200.0,156.25,TRAIL_SL,281554.0849
USD_JPY,2026-02-22 22:00:00+00:00,2026-02-22 23:00:00+00:00,SHORT,154.931,154.85706,154.85706,536412,200.0,200.0953,TRAIL_SL,281754.1802
USD_CHF,2026-02-23 02:00:00+00:00,2026-02-23 11:00:00+00:00,LONG,0.77148,0.77624,0.77223,263332,200.0,1261.5504,EXIT_MODEL,283015.7306
DE30_EUR,2026-02-23 04:00:00+00:00,2026-02-23 09:00:00+00:00,SHORT,25096.5,25180.06856,25180.06856,2,200.0,-142.8522,SL,282872.8784
NAS100_USD,2026-02-23 09:00:00+00:00,2026-02-23 19:00:00+00:00,SHORT,24932.6,24649.0,24891.42484,2,200.0,443.125,EXIT_MODEL,283316.0034
SPX500_USD,2026-02-23 13:00:00+00:00,2026-02-23 14:00:00+00:00,SHORT,6888.4,6912.23222,6912.23222,5,200.0,-93.0946,SL,283222.9088
USD_JPY,2026-02-24 00:00:00+00:00,2026-02-24 07:00:00+00:00,LONG,154.866,155.66736,155.66736,49473,200.0,198.9704,TRAIL_SL,283421.8792
AUD_USD,2026-02-24 00:00:00+00:00,2026-02-24 13:00:00+00:00,SHORT,0.70632,0.70346,0.7057,322581,200.0,720.7669,EXIT_MODEL,284142.6461
USD_CHF,2026-02-24 03:00:00+00:00,2026-02-25 02:00:00+00:00,SHORT,0.77596,0.77277,0.7757,764022,200.0,2463.9752,EXIT_MODEL,286606.6213
DE30_EUR,2026-02-24 04:00:00+00:00,2026-02-24 08:00:00+00:00,SHORT,25054.4,24914.8,25048.23304,2,200.0,238.6325,EXIT_MODEL,286845.2538
GBP_USD,2026-02-24 04:00:00+00:00,2026-02-24 16:00:00+00:00,LONG,1.34828,1.35297,1.34929,198020,200.0,725.5577,EXIT_MODEL,287570.8115
NAS100_USD,2026-02-24 10:00:00+00:00,2026-02-24 14:00:00+00:00,LONG,24799.0,24703.19898,24703.19898,2,200.0,-149.6891,SL,287421.1224
SPX500_USD,2026-02-24 11:00:00+00:00,2026-02-24 14:00:00+00:00,LONG,6854.8,6835.26811,6835.26811,5,200.0,-76.2964,SL,287344.826
AUD_USD,2026-02-25 00:00:00+00:00,2026-02-25 09:00:00+00:00,LONG,0.70768,0.70919,0.70919,132450,200.0,156.2496,TRAIL_SL,287501.0756
USD_JPY,2026-02-25 02:00:00+00:00,2026-02-25 09:00:00+00:00,LONG,155.464,156.559,156.08227,64371,200.0,351.7356,EXIT_MODEL,287852.8112
DE30_EUR,2026-02-25 03:00:00+00:00,2026-02-25 15:00:00+00:00,LONG,25051.9,25148.0,24976.33411,2,200.0,164.2735,EOD,288017.0847
NAS100_USD,2026-02-25 05:00:00+00:00,2026-02-25 14:00:00+00:00,LONG,25000.0,25096.54804,25096.54804,2,200.0,150.8563,TRAIL_SL,288167.941
USD_CHF,2026-02-25 05:00:00+00:00,2026-02-25 11:00:00+00:00,LONG,0.77222,0.77547,0.77304,241083,200.0,789.3597,EXIT_MODEL,288957.3007
GBP_USD,2026-02-25 08:00:00+00:00,2026-02-25 11:00:00+00:00,LONG,1.35168,1.34959,1.34959,95694,200.0,-156.2504,SL,288801.0503
EUR_USD,2026-02-25 09:00:00+00:00,2026-02-25 11:00:00+00:00,LONG,1.1788,1.17736,1.17736,138889,200.0,-156.2501,SL,288644.8002
SPX500_USD,2026-02-25 10:00:00+00:00,2026-02-25 19:00:00+00:00,LONG,6903.0,6950.8,6914.32945,5,200.0,186.7188,EXIT_MODEL,288831.519
GBP_USD,2026-02-26 01:00:00+00:00,2026-02-26 13:00:00+00:00,SHORT,1.35735,1.35564,1.35564,116959,200.0,156.2499,TRAIL_SL,288987.7689
AUD_USD,2026-02-26 01:00:00+00:00,2026-02-26 15:00:00+00:00,SHORT,0.71314,0.70994,0.71185,155039,200.0,387.5975,EXIT_MODEL,289375.3664
USD_CHF,2026-02-26 01:00:00+00:00,2026-02-26 11:00:00+00:00,LONG,0.77118,0.77521,0.77257,142030,200.0,576.8406,EXIT_MODEL,289952.207
DE30_EUR,2026-02-26 04:00:00+00:00,2026-02-26 11:00:00+00:00,LONG,25145.0,25290.0,25192.15931,2,200.0,247.8632,EXIT_MODEL,290200.0702
EUR_USD,2026-02-26 06:00:00+00:00,2026-02-26 17:00:00+00:00,SHORT,1.18189,1.17762,1.18035,129870,200.0,433.2382,EXIT_MODEL,290633.3084
NAS100_USD,2026-02-26 09:00:00+00:00,2026-02-26 14:00:00+00:00,SHORT,25339.4,25317.76346,25317.76346,2,200.0,33.8071,TRAIL_SL,290667.1155
USD_JPY,2026-02-26 10:00:00+00:00,2026-02-26 17:00:00+00:00,LONG,155.959,156.393,155.96387,8198255,200.0,17773.9466,EXIT_MODEL,308441.0621
SPX500_USD,2026-02-26 11:00:00+00:00,2026-02-26 15:00:00+00:00,SHORT,6948.4,6926.19434,6926.19434,5,200.0,86.7409,TRAIL_SL,308527.803
GBP_USD,2026-02-27 04:00:00+00:00,2026-02-27 13:00:00+00:00,SHORT,1.34961,1.34448,1.34855,188679,200.0,756.1901,EXIT_MODEL,309283.9931
USD_JPY,2026-02-27 04:00:00+00:00,2026-02-27 08:00:00+00:00,LONG,155.59,156.138,155.69616,375198,200.0,1028.7799,EXIT_MODEL,310312.773
AUD_USD,2026-02-27 05:00:00+00:00,2026-02-27 13:00:00+00:00,SHORT,0.7126,0.70981,0.71206,370370,200.0,807.2909,EXIT_MODEL,311120.0639
USD_CHF,2026-02-27 05:00:00+00:00,2026-02-27 14:00:00+00:00,SHORT,0.77294,0.76878,0.77125,117084,200.0,494.97,EXIT_MODEL,311615.0339
DE30_EUR,2026-02-27 06:00:00+00:00,2026-02-27 13:00:00+00:00,LONG,25273.6,25200.52986,25200.52986,2,200.0,-124.9062,SL,311490.1277
EUR_USD,2026-02-27 09:00:00+00:00,2026-02-27 20:00:00+00:00,LONG,1.17952,1.18162,1.17775,112994,200.0,185.3808,FRIDAY_CLOSE,311675.5085
SPX500_USD,2026-02-27 14:00:00+00:00,2026-02-27 20:00:00+00:00,LONG,6844.9,6879.8,6820.11169,5,200.0,136.3281,EOD,311811.8366
USD_CHF,2026-03-01 22:00:00+00:00,2026-03-02 07:00:00+00:00,LONG,0.76743,0.77272,0.76957,91805,200.0,491.0095,EXIT_MODEL,312302.8461
USD_JPY,2026-03-01 22:00:00+00:00,2026-03-01 23:00:00+00:00,LONG,156.142,156.2214,156.2214,503430,200.0,199.8983,TRAIL_SL,312502.7444
GBP_USD,2026-03-01 22:00:00+00:00,2026-03-02 06:00:00+00:00,LONG,1.34166,1.33812,1.33812,56497,200.0,-156.2495,SL,312346.4949
AUD_USD,2026-03-01 22:00:00+00:00,2026-03-02 03:00:00+00:00,LONG,0.7053,0.71098,0.70775,81633,200.0,362.2464,EXIT_MODEL,312708.7413
USD_JPY,2026-03-02 03:00:00+00:00,2026-03-02 12:00:00+00:00,LONG,156.32,157.382,156.87635,71929,200.0,379.1958,EXIT_MODEL,313087.9371
AUD_USD,2026-03-02 03:00:00+00:00,2026-03-02 10:00:00+00:00,SHORT,0.71098,0.70949,0.70949,134228,200.0,156.2498,TRAIL_SL,313244.1869
DE30_EUR,2026-03-02 04:00:00+00:00,2026-03-02 12:00:00+00:00,SHORT,24922.0,24686.0,24893.17098,2,200.0,403.4188,EXIT_MODEL,313647.6057
NAS100_USD,2026-03-02 12:00:00+00:00,2026-03-02 17:00:00+00:00,LONG,24592.6,25029.0,24737.94556,2,200.0,681.875,EXIT_MODEL,314329.4807
GBP_USD,2026-03-03 00:00:00+00:00,2026-03-03 09:00:00+00:00,SHORT,1.3412,1.32979,1.33633,41068,200.0,366.0827,EXIT_MODEL,314695.5634
USD_CHF,2026-03-03 00:00:00+00:00,2026-03-03 09:00:00+00:00,LONG,0.77922,0.78586,0.78131,95445,200.0,630.0371,EXIT_MODEL,315325.6005
USD_JPY,2026-03-03 01:00:00+00:00,2026-03-03 10:00:00+00:00,LONG,157.292,157.838,157.33527,930593,200.0,2514.9589,EXIT_MODEL,317840.5594
AUD_USD,2026-03-03 02:00:00+00:00,2026-03-03 10:00:00+00:00,SHORT,0.71044,0.70236,0.70614,46512,200.0,293.607,EXIT_MODEL,318134.1664
DE30_EUR,2026-03-03 03:00:00+00:00,2026-03-03 08:00:00+00:00,SHORT,24504.6,24128.55062,24128.55062,1,200.0,321.4097,TRAIL_SL,318455.5761
