instrument,entry_time,exit_time,direction,entry_price,exit_price,sl_price,units,risk_gbp,pnl,exit_reason,equity_after
EUR_USD,2026-01-06 06:00:00+00:00,2026-01-06 15:00:00+00:00,SHORT,1.17362,1.16953,1.17251,135135,150.0,431.7986,EXIT_MODEL,54581.2021
DE30_EUR,2026-01-06 08:00:00+00:00,2026-01-06 15:00:00+00:00,LONG,24901.5,24914.0,24829.07172,2,150.0,21.3675,EOD,54602.5696
NAS100_USD,2026-01-06 10:00:00+00:00,2026-01-06 14:00:00+00:00,LONG,25439.6,25452.33374,25452.33374,15,150.0,149.2235,TRAIL_SL,54751.7931
SPX500_USD,2026-01-06 11:00:00+00:00,2026-01-06 14:00:00+00:00,LONG,6905.6,6909.7237,6909.7237,47,150.0,151.4171,TRAIL_SL,54903.2102
AUD_USD,2026-01-07 00:00:00+00:00,2026-01-07 04:00:00+00:00,LONG,0.67345,0.67599,0.67419,202703,150.0,402.2388,EXIT_MODEL,55305.449
USD_JPY,2026-01-07 01:00:00+00:00,2026-01-07 05:00:00+00:00,SHORT,156.72,156.387,156.70729,2367446,150.0,3938.3444,EXIT_MODEL,59243.7934
GBP_USD,2026-01-07 02:00:00+00:00,2026-01-08 01:00:00+00:00,SHORT,1.35104,1.34558,1.34875,65502,150.0,279.407,EXIT_MODEL,59523.2004
USD_CHF,2026-01-07 03:00:00+00:00,2026-01-07 18:00:00+00:00,LONG,0.79486,0.7976,0.79517,492300,150.0,1321.2509,EXIT_MODEL,60844.4513
EUR_USD,2026-01-07 03:00:00+00:00,2026-01-08 03:00:00+00:00,SHORT,1.16986,1.168,1.17134,101351,150.0,147.2757,MAX_BARS,60991.727
DE30_EUR,2026-01-07 04:00:00+00:00,2026-01-07 13:00:00+00:00,LONG,25002.0,25118.0,25018.3663,11,150.0,1090.5983,EXIT_MODEL,62082.3253
NAS100_USD,2026-01-07 09:00:00+00:00,2026-01-07 16:00:00+00:00,LONG,25602.0,25820.5,25701.40897,2,150.0,341.4062,EXIT_MODEL,62423.7315
SPX500_USD,2026-01-07 16:00:00+00:00,2026-01-07 20:00:00+00:00,SHORT,6968.6,6929.6,6955.294,14,150.0,426.5625,EOD,62850.294
AUD_USD,2026-01-08 00:00:00+00:00,2026-01-08 14:00:00+00:00,SHORT,0.672,0.66904,0.6706,107143,150.0,247.7682,EXIT_MODEL,63098.0622
GBP_USD,2026-01-08 03:00:00+00:00,2026-01-08 13:00:00+00:00,SHORT,1.34636,1.34234,1.34496,107143,150.0,336.496,EXIT_MODEL,63434.5582
USD_CHF,2026-01-08 03:00:00+00:00,2026-01-08 18:00:00+00:00,LONG,0.79726,0.79987,0.79776,306148,150.0,780.4455,EXIT_MODEL,64215.0037
DE30_EUR,2026-01-08 04:00:00+00:00,2026-01-08 06:00:00+00:00,LONG,25125.6,25062.51012,25062.51012,3,150.0,-150.0,SL,64065.0037
EUR_USD,2026-01-08 04:00:00+00:00,2026-01-08 17:00:00+00:00,SHORT,1.16804,1.16508,1.16729,200000,150.0,462.5,EXIT_MODEL,64527.5037
USD_JPY,2026-01-08 07:00:00+00:00,2026-01-08 13:00:00+00:00,LONG,156.47,156.67536,156.67536,146291,150.0,149.8038,TRAIL_SL,64677.3075
NAS100_USD,2026-01-08 09:00:00+00:00,2026-01-08 14:00:00+00:00,SHORT,25620.0,25610.93059,25610.93059,21,150.0,148.795,TRAIL_SL,64826.1025
SPX500_USD,2026-01-08 11:00:00+00:00,2026-01-08 20:00:00+00:00,LONG,6915.6,6928.3,6901.32008,13,150.0,128.9844,EOD,64955.0869
DE30_EUR,2026-01-09 03:00:00+00:00,2026-01-09 13:00:00+00:00,LONG,25180.8,25313.2,25203.77217,8,150.0,905.2991,EXIT_MODEL,65860.386
AUD_USD,2026-01-09 04:00:00+00:00,2026-01-09 12:00:00+00:00,SHORT,0.6697,0.66758,0.66901,217391,150.0,360.0538,EXIT_MODEL,66220.4398
USD_CHF,2026-01-09 07:00:00+00:00,2026-01-09 13:00:00+00:00,LONG,0.79962,0.79867,0.79867,161607,150.0,-150.0,SL,66070.4398
SPX500_USD,2026-01-09 07:00:00+00:00,2026-01-09 16:00:00+00:00,LONG,6928.2,6971.6,6943.50406,13,150.0,440.7813,EXIT_MODEL,66511.2211
EUR_USD,2026-01-09 07:00:00+00:00,2026-01-09 20:00:00+00:00,SHORT,1.16508,1.16347,1.16624,129310,150.0,162.6477,FRIDAY_CLOSE,66673.8688
NAS100_USD,2026-01-09 10:00:00+00:00,2026-01-09 14:00:00+00:00,LONG,25581.6,25506.96662,25506.96662,3,150.0,-150.0,SL,66523.8688
GBP_USD,2026-01-09 10:00:00+00:00,2026-01-09 20:00:00+00:00,LONG,1.34084,1.34069,1.3391,86207,150.0,-10.1024,FRIDAY_CLOSE,66513.7664
AUD_USD,2026-01-11 22:00:00+00:00,2026-01-12 00:00:00+00:00,SHORT,0.66874,0.67009,0.67009,111111,150.0,-117.1874,SL,66396.579
USD_JPY,2026-01-11 22:00:00+00:00,2026-01-12 00:00:00+00:00,SHORT,158.064,157.9472,157.9472,259831,150.0,150.1108,TRAIL_SL,66546.6898
GBP_USD,2026-01-11 22:00:00+00:00,2026-01-12 00:00:00+00:00,LONG,1.33944,1.33988,1.33988,340909,150.0,117.1875,TRAIL_SL,66663.8773
EUR_USD,2026-01-11 22:00:00+00:00,2026-01-12 00:00:00+00:00,LONG,1.16332,1.16356,1.16356,625000,150.0,117.1875,TRAIL_SL,66781.0648
USD_CHF,2026-01-11 22:00:00+00:00,2026-01-12 00:00:00+00:00,SHORT,0.8012,0.79995,0.79995,123064,150.0,150.234,TRAIL_SL,66931.2988
USD_JPY,2026-01-12 00:00:00+00:00,2026-01-12 02:00:00+00:00,LONG,157.576,158.051,157.61085,868138,150.0,2038.3331,EXIT_MODEL,68969.6319
AUD_USD,2026-01-12 02:00:00+00:00,2026-01-12 15:00:00+00:00,LONG,0.66952,0.67198,0.6701,258621,150.0,497.0372,EXIT_MODEL,69466.6691
DE30_EUR,2026-01-12 03:00:00+00:00,2026-01-12 12:00:00+00:00,LONG,25265.2,25446.2,25341.49287,2,150.0,309.4017,EXIT_MODEL,69776.0708
USD_CHF,2026-01-12 08:00:00+00:00,2026-01-13 08:00:00+00:00,LONG,0.79594,0.7976,0.79433,94920,150.0,154.3372,MAX_BARS,69930.408
NAS100_USD,2026-01-12 10:00:00+00:00,2026-01-12 18:00:00+00:00,LONG,25562.1,25836.8,25654.57646,2,150.0,429.2188,EXIT_MODEL,70359.6268
SPX500_USD,2026-01-12 11:00:00+00:00,2026-01-12 14:00:00+00:00,LONG,6928.0,6935.49873,6935.49873,26,150.0,152.318,TRAIL_SL,70511.9448
USD_JPY,2026-01-13 00:00:00+00:00,2026-01-13 02:00:00+00:00,LONG,158.162,158.672,158.32777,183188,150.0,459.999,EXIT_MODEL,70971.9438
DE30_EUR,2026-01-13 07:00:00+00:00,2026-01-13 14:00:00+00:00,SHORT,25482.8,25535.67551,25535.67551,3,150.0,-135.5782,SL,70836.3656
GBP_USD,2026-01-13 08:00:00+00:00,2026-01-13 13:00:00+00:00,SHORT,1.34766,1.3494,1.3494,86207,150.0,-117.1876,SL,70719.178
EUR_USD,2026-01-13 08:00:00+00:00,2026-01-14 01:00:00+00:00,SHORT,1.16693,1.16382,1.16657,416667,150.0,1012.3706,EXIT_MODEL,71731.5486
USD_CHF,2026-01-13 08:00:00+00:00,2026-01-13 16:00:00+00:00,LONG,0.7976,0.80052,0.79807,325828,150.0,928.5154,EXIT_MODEL,72660.064
AUD_USD,2026-01-13 09:00:00+00:00,2026-01-13 13:00:00+00:00,SHORT,0.67061,0.67159,0.67159,153061,150.0,-117.1873,SL,72542.8767
NAS100_USD,2026-01-13 10:00:00+00:00,2026-01-13 15:00:00+00:00,LONG,25739.2,25673.17568,25673.17568,3,150.0,-150.0,SL,72392.8767
SPX500_USD,2026-01-13 13:00:00+00:00,2026-01-13 18:00:00+00:00,SHORT,6988.8,6960.5,6987.76836,186,150.0,4112.3438,EXIT_MODEL,76505.2205
GBP_USD,2026-01-14 01:00:00+00:00,2026-01-14 09:00:00+00:00,LONG,1.34227,1.3457,1.34266,384615,150.0,1030.648,EXIT_MODEL,77535.8685
USD_JPY,2026-01-14 01:00:00+00:00,2026-01-14 09:00:00+00:00,SHORT,159.339,158.762,159.09921,127583,150.0,362.2531,EXIT_MODEL,77898.1216
AUD_USD,2026-01-14 03:00:00+00:00,2026-01-14 13:00:00+00:00,SHORT,0.66992,0.66793,0.6696,468750,150.0,728.7598,EXIT_MODEL,78626.8814
DE30_EUR,2026-01-14 04:00:00+00:00,2026-01-14 11:00:00+00:00,SHORT,25456.8,25349.7,25441.40442,11,150.0,1006.9231,EXIT_MODEL,79633.8045
USD_CHF,2026-01-14 08:00:00+00:00,2026-01-14 15:00:00+00:00,SHORT,0.80214,0.79872,0.80114,154011,150.0,515.197,EXIT_MODEL,80149.0015
NAS100_USD,2026-01-14 09:00:00+00:00,2026-01-14 14:00:00+00:00,SHORT,25714.2,25603.2752,25603.2752,2,150.0,173.32,TRAIL_SL,80322.3215
SPX500_USD,2026-01-14 12:00:00+00:00,2026-01-14 15:00:00+00:00,SHORT,6945.8,6935.68833,6935.68833,19,150.0,150.0951,TRAIL_SL,80472.4166
EUR_USD,2026-01-14 12:00:00+00:00,2026-01-15 12:00:00+00:00,SHORT,1.16598,1.16228,1.16502,156250,150.0,451.6602,MAX_BARS,80924.0768
AUD_USD,2026-01-15 03:00:00+00:00,2026-01-15 13:00:00+00:00,LONG,0.66724,0.66826,0.66826,147059,150.0,117.1876,TRAIL_SL,81041.2644
DE30_EUR,2026-01-15 04:00:00+00:00,2026-01-15 15:00:00+00:00,SHORT,25378.2,25390.7,25442.92967,3,150.0,-32.0513,EOD,81009.2131
USD_JPY,2026-01-15 05:00:00+00:00,2026-01-16 02:00:00+00:00,LONG,158.434,158.11958,158.11958,96747,150.0,-150.0,SL,80859.2131
GBP_USD,2026-01-15 05:00:00+00:00,2026-01-15 07:00:00+00:00,SHORT,1.34274,1.34431,1.34431,95541,150.0,-117.187,SL,80742.0261
USD_CHF,2026-01-15 09:00:00+00:00,2026-01-15 14:00:00+00:00,LONG,0.80052,0.80365,0.80132,192125,150.0,584.5899,EXIT_MODEL,81326.616
NAS100_USD,2026-01-15 13:00:00+00:00,2026-01-15 20:00:00+00:00,SHORT,25761.0,25585.3,25864.72808,2,150.0,274.5313,EOD,81601.1473
SPX500_USD,2026-01-15 16:00:00+00:00,2026-01-15 20:00:00+00:00,SHORT,6984.0,6955.3,7002.70072,10,150.0,224.2187,EOD,81825.366
USD_CHF,2026-01-16 00:00:00+00:00,2026-01-16 20:00:00+00:00,SHORT,0.80378,0.8031,0.80497,129686,150.0,85.7872,FRIDAY_CLOSE,81911.1532
AUD_USD,2026-01-16 03:00:00+00:00,2026-01-16 15:00:00+00:00,SHORT,0.67042,0.66941,0.66941,148515,150.0,117.1876,TRAIL_SL,82028.3408
GBP_USD,2026-01-16 06:00:00+00:00,2026-01-16 11:00:00+00:00,LONG,1.33805,1.34078,1.33814,1666667,150.0,3554.6882,EXIT_MODEL,85583.029
DE30_EUR,2026-01-16 07:00:00+00:00,2026-01-16 14:00:00+00:00,SHORT,25345.0,25250.5,25339.62911,33,150.0,2665.3846,EXIT_MODEL,88248.4136
NAS100_USD,2026-01-16 10:00:00+00:00,2026-01-16 15:00:00+00:00,SHORT,25722.8,25548.8,25702.3173,9,150.0,1223.4375,EXIT_MODEL,89471.8511
SPX500_USD,2026-01-16 10:00:00+00:00,2026-01-16 20:00:00+00:00,SHORT,6972.0,6947.5,6985.02535,15,150.0,287.1094,EOD,89758.9605
EUR_USD,2026-01-16 11:00:00+00:00,2026-01-16 15:00:00+00:00,SHORT,1.16193,1.1617,1.1617,652174,150.0,117.1875,TRAIL_SL,89876.148
USD_JPY,2026-01-16 14:00:00+00:00,2026-01-16 20:00:00+00:00,LONG,157.912,158.08,157.62055,104028,150.0,86.3719,FRIDAY_CLOSE,89962.5199
AUD_USD,2026-01-18 22:00:00+00:00,2026-01-18 23:00:00+00:00,LONG,0.66716,0.66731,0.66731,1000000,150.0,117.1875,TRAIL_SL,90079.7074
USD_JPY,2026-01-18 22:00:00+00:00,2026-01-18 23:00:00+00:00,LONG,157.874,157.59767,157.59767,109694,150.0,-150.0,SL,89929.7074
EUR_USD,2026-01-18 22:00:00+00:00,2026-01-18 23:00:00+00:00,LONG,1.15844,1.15935,1.15935,164835,150.0,117.1874,TRAIL_SL,90046.8948
GBP_USD,2026-01-18 22:00:00+00:00,2026-01-18 23:00:00+00:00,LONG,1.33556,1.33667,1.33667,135135,150.0,117.1874,TRAIL_SL,90164.0822
USD_JPY,2026-01-19 00:00:00+00:00,2026-01-19 07:00:00+00:00,LONG,157.475,158.08,157.64968,173089,150.0,517.5329,EXIT_MODEL,90681.6151
DE30_EUR,2026-01-19 06:00:00+00:00,2026-01-19 15:00:00+00:00,LONG,24977.6,24974.0,24872.38373,2,150.0,-6.1538,EOD,90675.4613
NAS100_USD,2026-01-19 08:00:00+00:00,2026-01-19 23:00:00+00:00,SHORT,25262.8,25258.6,25362.38739,2,150.0,6.5625,EOD,90682.0238
USD_CHF,2026-01-19 14:00:00+00:00,2026-01-20 07:00:00+00:00,LONG,0.79682,0.79518,0.79518,93286,150.0,-150.0,SL,90532.0238
AUD_USD,2026-01-20 00:00:00+00:00,2026-01-20 04:00:00+00:00,LONG,0.67099,0.67378,0.67256,95541,150.0,208.2495,EXIT_MODEL,90740.2733
DE30_EUR,2026-01-20 01:00:00+00:00,2026-01-20 08:00:00+00:00,SHORT,24956.6,24846.24807,24846.24807,2,150.0,188.6358,TRAIL_SL,90928.9091
USD_JPY,2026-01-20 06:00:00+00:00,2026-01-20 08:00:00+00:00,SHORT,158.418,158.18577,158.18577,130975,150.0,150.2205,TRAIL_SL,91079.1296
GBP_USD,2026-01-20 06:00:00+00:00,2026-01-20 07:00:00+00:00,LONG,1.34352,1.34475,1.34475,121951,150.0,117.1873,TRAIL_SL,91196.3169
SPX500_USD,2026-01-20 11:00:00+00:00,2026-01-20 15:00:00+00:00,SHORT,6843.2,6864.81288,6864.81288,9,150.0,-150.0,SL,91046.3169
NAS100_USD,2026-01-20 15:00:00+00:00,2026-01-20 20:00:00+00:00,SHORT,25243.2,25025.4,25376.02818,1,150.0,170.1562,EOD,91216.4731
GBP_USD,2026-01-21 01:00:00+00:00,2026-01-21 10:00:00+00:00,SHORT,1.34522,1.34074,1.34469,283019,150.0,990.5665,EXIT_MODEL,92207.0396
USD_CHF,2026-01-21 01:00:00+00:00,2026-01-21 19:00:00+00:00,LONG,0.78943,0.79564,0.792,58977,150.0,359.6232,EXIT_MODEL,92566.6628
USD_JPY,2026-01-21 02:00:00+00:00,2026-01-21 23:00:00+00:00,LONG,157.917,158.462,158.04976,228383,150.0,613.6563,EXIT_MODEL,93180.3191
AUD_USD,2026-01-21 02:00:00+00:00,2026-01-21 12:00:00+00:00,LONG,0.67358,0.67518,0.67518,93750,150.0,117.1875,TRAIL_SL,93297.5066
NAS100_USD,2026-01-21 10:00:00+00:00,2026-01-21 11:00:00+00:00,LONG,25037.4,24933.68223,24933.68223,2,150.0,-150.0,SL,93147.5066
SPX500_USD,2026-01-21 11:00:00+00:00,2026-01-21 14:00:00+00:00,LONG,6794.0,6810.92743,6810.92743,11,150.0,145.4701,TRAIL_SL,93292.9767
EUR_USD,2026-01-21 12:00:00+00:00,2026-01-21 23:00:00+00:00,SHORT,1.17349,1.1673,1.17124,66667,150.0,322.3974,EXIT_MODEL,93615.3741
USD_JPY,2026-01-22 00:00:00+00:00,2026-01-22 06:00:00+00:00,LONG,158.242,158.778,158.37218,233388,150.0,615.5212,EXIT_MODEL,94230.8953
USD_CHF,2026-01-22 05:00:00+00:00,2026-01-22 20:00:00+00:00,SHORT,0.79468,0.78962,0.79328,108985,150.0,545.6186,EXIT_MODEL,94776.5139
GBP_USD,2026-01-22 06:00:00+00:00,2026-01-22 11:00:00+00:00,LONG,1.34258,1.34046,1.34046,70755,150.0,-117.188,SL,94659.3259
EUR_USD,2026-01-22 08:00:00+00:00,2026-01-22 16:00:00+00:00,LONG,1.1689,1.17388,1.17029,107914,150.0,419.8529,EXIT_MODEL,95079.1788
NAS100_USD,2026-01-22 09:00:00+00:00,2026-01-22 20:00:00+00:00,SHORT,25585.2,25549.2,25722.0199,1,150.0,28.125,EOD,95107.3038
DE30_EUR,2026-01-22 09:00:00+00:00,2026-01-22 15:00:00+00:00,SHORT,24950.0,24876.0,25078.08641,1,150.0,63.2479,EOD,95170.5517
SPX500_USD,2026-01-22 13:00:00+00:00,2026-01-22 20:00:00+00:00,SHORT,6933.0,6921.4,6957.06763,8,150.0,72.5,EOD,95243.0517
AUD_USD,2026-01-23 02:00:00+00:00,2026-01-23 14:00:00+00:00,LONG,0.68409,0.68488,0.68488,189873,150.0,117.1872,TRAIL_SL,95360.2389
USD_JPY,2026-01-23 06:00:00+00:00,2026-01-23 07:00:00+00:00,SHORT,158.872,158.76295,158.76295,279720,150.0,150.1032,TRAIL_SL,95510.3421
GBP_USD,2026-01-23 06:00:00+00:00,2026-01-23 15:00:00+00:00,LONG,1.34838,1.35644,1.35287,33408,150.0,210.366,EXIT_MODEL,95720.7081
DE30_EUR,2026-01-23 07:00:00+00:00,2026-01-23 15:00:00+00:00,LONG,24860.6,24938.0,24777.06179,2,150.0,132.3077,EOD,95853.0158
USD_CHF,2026-01-23 07:00:00+00:00,2026-01-23 17:00:00+00:00,SHORT,0.79049,0.7858,0.78851,76654,150.0,357.4256,EXIT_MODEL,96210.4414
EUR_USD,2026-01-23 09:00:00+00:00,2026-01-23 17:00:00+00:00,LONG,1.17354,1.17944,1.1764,52448,150.0,241.7525,EXIT_MODEL,96452.1939
NAS100_USD,2026-01-23 09:00:00+00:00,2026-01-23 15:00:00+00:00,LONG,25446.6,25714.2,25518.54174,3,150.0,627.1875,EXIT_MODEL,97079.3814
SPX500_USD,2026-01-23 13:00:00+00:00,2026-01-23 20:00:00+00:00,LONG,6902.4,6921.0,6883.2949,10,150.0,145.3125,EOD,97224.6939
USD_JPY,2026-01-25 22:00:00+00:00,2026-01-26 00:00:00+00:00,SHORT,154.599,155.31929,155.31929,41210,150.0,-149.3051,SL,97075.3888
USD_JPY,2026-01-26 00:00:00+00:00,2026-01-26 09:00:00+00:00,SHORT,154.844,153.67,154.6987,204611,150.0,1221.2315,EXIT_MODEL,98296.6203
DE30_EUR,2026-01-26 02:00:00+00:00,2026-01-26 13:00:00+00:00,LONG,24769.6,24949.0,24792.43518,8,150.0,1226.6667,EXIT_MODEL,99523.287
AUD_USD,2026-01-26 03:00:00+00:00,2026-01-26 14:00:00+00:00,LONG,0.69127,0.69396,0.69142,1000000,150.0,2101.5625,EXIT_MODEL,101624.8495
GBP_USD,2026-01-26 06:00:00+00:00,2026-01-26 15:00:00+00:00,LONG,1.36562,1.37078,1.36601,384615,150.0,1550.4792,EXIT_MODEL,103175.3287
USD_CHF,2026-01-26 06:00:00+00:00,2026-01-27 06:00:00+00:00,SHORT,0.77792,0.77755,0.7805,57892,150.0,21.522,MAX_BARS,103196.8507
EUR_USD,2026-01-26 07:00:00+00:00,2026-01-26 15:00:00+00:00,LONG,1.18388,1.18954,1.18402,1071429,150.0,4737.7251,EXIT_MODEL,107934.5758
SPX500_USD,2026-01-26 09:00:00+00:00,2026-01-26 15:00:00+00:00,LONG,6903.8,6959.0,6915.92285,16,150.0,690.0,EXIT_MODEL,108624.5758
NAS100_USD,2026-01-26 10:00:00+00:00,2026-01-26 16:00:00+00:00,LONG,25540.8,25795.8,25570.46394,6,150.0,1195.3125,EXIT_MODEL,109819.8883
AUD_USD,2026-01-27 00:00:00+00:00,2026-01-27 14:00:00+00:00,LONG,0.69082,0.696,0.69395,47923,150.0,193.9384,EXIT_MODEL,110013.8267
GBP_USD,2026-01-27 04:00:00+00:00,2026-01-27 14:00:00+00:00,LONG,1.36748,1.37707,1.37306,26882,150.0,201.405,EXIT_MODEL,110215.2317
DE30_EUR,2026-01-27 04:00:00+00:00,2026-01-27 15:00:00+00:00,SHORT,25024.0,24937.0,25089.54463,3,150.0,223.0769,EOD,110438.3086
USD_CHF,2026-01-27 06:00:00+00:00,2026-01-27 12:00:00+00:00,SHORT,0.77755,0.77098,0.77498,58089,150.0,386.7285,EXIT_MODEL,110825.0371
USD_JPY,2026-01-27 07:00:00+00:00,2026-01-27 09:00:00+00:00,SHORT,154.734,154.37671,154.37671,83151,150.0,150.3476,TRAIL_SL,110975.3847
EUR_USD,2026-01-27 08:00:00+00:00,2026-01-27 12:00:00+00:00,LONG,1.18608,1.19281,1.18843,63830,150.0,335.6062,EXIT_MODEL,111310.9909
NAS100_USD,2026-01-27 11:00:00+00:00,2026-01-27 16:00:00+00:00,SHORT,25928.4,26000.51837,26000.51837,3,150.0,-150.0,SL,111160.9909
SPX500_USD,2026-01-27 12:00:00+00:00,2026-01-27 20:00:00+00:00,LONG,6974.6,6987.0,6961.72028,15,150.0,145.3125,EOD,111306.3034
AUD_USD,2026-01-28 01:00:00+00:00,2026-01-28 21:00:00+00:00,LONG,0.69862,0.7041,0.70117,58824,150.0,251.8402,EXIT_MODEL,111558.1436
DE30_EUR,2026-01-28 04:00:00+00:00,2026-01-28 12:00:00+00:00,SHORT,24924.6,24846.04038,24846.04038,2,150.0,134.2899,TRAIL_SL,111692.4335
USD_JPY,2026-01-28 06:00:00+00:00,2026-01-28 15:00:00+00:00,LONG,152.65,152.78219,152.78219,221717,150.0,149.8701,TRAIL_SL,111842.3036
EUR_USD,2026-01-28 09:00:00+00:00,2026-01-29 09:00:00+00:00,SHORT,1.19869,1.19558,1.20225,42135,150.0,102.3749,MAX_BARS,111944.6785
SPX500_USD,2026-01-28 10:00:00+00:00,2026-01-28 16:00:00+00:00,SHORT,7013.2,6977.5,7001.46512,16,150.0,446.25,EXIT_MODEL,112390.9285
NAS100_USD,2026-01-28 10:00:00+00:00,2026-01-28 16:00:00+00:00,SHORT,26214.4,26016.2,26157.74584,3,150.0,464.5313,EXIT_MODEL,112855.4598
GBP_USD,2026-01-28 11:00:00+00:00,2026-01-29 04:00:00+00:00,LONG,1.37698,1.38392,1.37809,135135,150.0,732.6851,EXIT_MODEL,113588.1449
DE30_EUR,2026-01-29 04:00:00+00:00,2026-01-29 08:00:00+00:00,SHORT,24896.2,24785.84397,24785.84397,2,150.0,188.6428,TRAIL_SL,113776.7877
AUD_USD,2026-01-29 04:00:00+00:00,2026-01-29 13:00:00+00:00,SHORT,0.70904,0.70693,0.70693,71090,150.0,117.1874,TRAIL_SL,113893.9751
USD_CHF,2026-01-29 04:00:00+00:00,2026-01-30 04:00:00+00:00,LONG,0.76521,0.7684,0.76229,50315,150.0,163.189,MAX_BARS,114057.1641
GBP_USD,2026-01-29 04:00:00+00:00,2026-01-29 15:00:00+00:00,SHORT,1.38392,1.38229,1.38229,92025,150.0,117.1881,TRAIL_SL,114174.3522
USD_JPY,2026-01-29 07:00:00+00:00,2026-01-30 02:00:00+00:00,SHORT,153.311,153.80783,153.80783,59247,150.0,-149.5153,SL,114024.8369
NAS100_USD,2026-01-29 11:00:00+00:00,2026-01-29 14:00:00+00:00,SHORT,26098.6,25949.74519,25949.74519,1,150.0,116.2928,TRAIL_SL,114141.1297
SPX500_USD,2026-01-29 11:00:00+00:00,2026-01-29 14:00:00+00:00,SHORT,6997.4,6980.45157,6980.45157,11,150.0,145.6506,TRAIL_SL,114286.7803
EUR_USD,2026-01-29 12:00:00+00:00,2026-01-30 12:00:00+00:00,SHORT,1.19613,1.19194,1.1993,47319,150.0,154.8958,MAX_BARS,114441.6761
DE30_EUR,2026-01-30 05:00:00+00:00,2026-01-30 08:00:00+00:00,LONG,24448.6,24334.66846,24334.66846,2,150.0,-150.0,SL,114291.6761
GBP_USD,2026-01-30 07:00:00+00:00,2026-01-30 20:00:00+00:00,SHORT,1.37695,1.36832,1.37438,58366,150.0,393.5145,FRIDAY_CLOSE,114685.1906
USD_CHF,2026-01-30 07:00:00+00:00,2026-01-30 20:00:00+00:00,LONG,0.76744,0.77304,0.76805,241555,150.0,1367.0743,FRIDAY_CLOSE,116052.2649
USD_JPY,2026-01-30 07:00:00+00:00,2026-01-30 14:00:00+00:00,LONG,153.809,154.466,153.88081,411243,150.0,1366.5358,EXIT_MODEL,117418.8007
AUD_USD,2026-01-30 08:00:00+00:00,2026-01-30 20:00:00+00:00,SHORT,0.70046,0.69632,0.70364,47170,150.0,152.5655,FRIDAY_CLOSE,117571.3662
NAS100_USD,2026-01-30 11:00:00+00:00,2026-01-30 20:00:00+00:00,SHORT,25772.6,25575.8,25932.16138,1,150.0,153.75,EOD,117725.1162
AUD_USD,2026-02-01 22:00:00+00:00,2026-02-02 22:00:00+00:00,LONG,0.69408,0.69488,0.69061,43228,150.0,27.0175,MAX_BARS,117752.1337
EUR_USD,2026-02-01 22:00:00+00:00,2026-02-02 13:00:00+00:00,LONG,1.18505,1.18188,1.18188,47319,150.0,-117.1885,SL,117634.9452
USD_CHF,2026-02-01 22:00:00+00:00,2026-02-02 10:00:00+00:00,SHORT,0.77367,0.77608,0.77608,61637,150.0,-149.5347,SL,117485.4105
GBP_USD,2026-02-01 22:00:00+00:00,2026-02-02 22:00:00+00:00,SHORT,1.36862,1.36656,1.37234,40323,150.0,64.8948,MAX_BARS,117550.3053
USD_JPY,2026-02-02 03:00:00+00:00,2026-02-02 15:00:00+00:00,LONG,154.978,155.668,155.01481,808361,150.0,2799.2722,EXIT_MODEL,120349.5775
