instrument,entry_time,exit_time,direction,entry_price,exit_price,sl_price,units,risk_gbp,pnl,exit_reason,equity_after
NAS100_USD,2026-02-18 11:00:00+00:00,2026-02-18 14:00:00+00:00,LONG,24842.6,24732.38503,24732.38503,2,999.8887,-172.2109,SL,499772.1362
SPX500_USD,2026-02-18 13:00:00+00:00,2026-02-18 20:00:00+00:00,LONG,6861.8,6883.4,6836.79367,5,999.5443,84.375,EOD,499856.5112
USD_CHF,2026-02-19 01:00:00+00:00,2026-02-19 12:00:00+00:00,LONG,0.77218,0.7751,0.7727,1900205,999.713,5592.6237,EXIT_MODEL,505449.1349
DE30_EUR,2026-02-19 04:00:00+00:00,2026-02-19 12:00:00+00:00,SHORT,25241.3,25062.0,25201.7013,2,1010.8983,306.4957,EXIT_MODEL,505755.6306
USD_JPY,2026-02-19 05:00:00+00:00,2026-02-19 08:00:00+00:00,SHORT,155.305,154.816,155.27924,7805851,1011.5113,19262.0854,EXIT_MODEL,525017.716
NAS100_USD,2026-02-19 06:00:00+00:00,2026-02-19 17:00:00+00:00,SHORT,24963.2,24728.0,24950.71001,2,1050.0354,367.5,EXIT_MODEL,525385.216
GBP_USD,2026-02-19 06:00:00+00:00,2026-02-19 14:00:00+00:00,SHORT,1.35,1.34454,1.34773,462894,1050.7704,1974.5322,EXIT_MODEL,527359.7482
AUD_USD,2026-02-19 06:00:00+00:00,2026-02-19 14:00:00+00:00,SHORT,0.70671,0.70353,0.70581,1171911,1054.7195,2911.4664,EXIT_MODEL,530271.2146
SPX500_USD,2026-02-19 06:00:00+00:00,2026-02-19 17:00:00+00:00,SHORT,6893.6,6844.9,6889.759,5,1060.5424,190.2344,EXIT_MODEL,530461.449
EUR_USD,2026-02-19 07:00:00+00:00,2026-02-19 14:00:00+00:00,SHORT,1.18006,1.17519,1.17785,480056,1060.9229,1826.4631,EXIT_MODEL,532287.9121
GBP_USD,2026-02-20 01:00:00+00:00,2026-02-20 15:00:00+00:00,LONG,1.3447,1.35007,1.34604,794460,1064.5758,3333.008,EXIT_MODEL,535620.9201
AUD_USD,2026-02-20 02:00:00+00:00,2026-02-20 15:00:00+00:00,LONG,0.70218,0.70574,0.70574,300911,1071.2418,836.9087,TRAIL_SL,536457.8288
DE30_EUR,2026-02-20 06:00:00+00:00,2026-02-20 08:00:00+00:00,LONG,25091.6,25025.21818,25025.21818,2,1072.9157,-113.4732,SL,536344.3556
USD_JPY,2026-02-20 07:00:00+00:00,2026-02-20 15:00:00+00:00,SHORT,155.499,155.34503,155.34503,1386677,1072.6887,1073.7523,TRAIL_SL,537418.1079
EUR_USD,2026-02-20 07:00:00+00:00,2026-02-20 15:00:00+00:00,LONG,1.17514,1.1759,1.1759,1414258,1074.8362,839.7157,TRAIL_SL,538257.8236
USD_CHF,2026-02-20 07:00:00+00:00,2026-02-20 20:00:00+00:00,SHORT,0.77626,0.77512,0.77739,946584,1076.5156,1087.6398,FRIDAY_CLOSE,539345.4634
NAS100_USD,2026-02-20 13:00:00+00:00,2026-02-20 15:00:00+00:00,LONG,24717.0,24857.53908,24857.53908,2,1078.6909,219.5923,TRAIL_SL,539565.0557
SPX500_USD,2026-02-20 13:00:00+00:00,2026-02-20 15:00:00+00:00,LONG,6849.8,6864.71838,6864.71838,5,1079.1301,58.2749,TRAIL_SL,539623.3306
GBP_USD,2026-02-22 22:00:00+00:00,2026-02-23 22:00:00+00:00,LONG,1.34936,1.34912,1.34635,358554,1079.2467,-67.2289,MAX_BARS,539556.1017
EUR_USD,2026-02-22 22:00:00+00:00,2026-02-23 22:00:00+00:00,LONG,1.17946,1.17874,1.17719,475380,1079.1122,-267.4013,MAX_BARS,539288.7004
AUD_USD,2026-02-22 22:00:00+00:00,2026-02-22 23:00:00+00:00,LONG,0.70813,0.70817,0.70817,26964435,1078.5774,842.6386,TRAIL_SL,540131.339
USD_JPY,2026-02-22 22:00:00+00:00,2026-02-22 23:00:00+00:00,SHORT,154.931,154.85706,154.85706,2897332,1080.2627,1080.7786,TRAIL_SL,541212.1176
USD_CHF,2026-02-23 02:00:00+00:00,2026-02-23 11:00:00+00:00,LONG,0.77148,0.77624,0.77223,1425184,1082.4242,6827.6603,EXIT_MODEL,548039.7779
